Pallet,Weight,Profit
1,23,36
2,47,10
3,47,8
4,73,21
5,34,29
6,16,45
7,61,13
8,52,32
9,21,32
10,46,20
11,70,35
12,51,36
13,94,39
14,79,42
15,64,42
16,38,14
17,90,22
18,57,44
19,88,19
20,13,42
21,17,13
22,37,12
23,87,45
24,65,18
25,58,46
26,61,32
27,98,16
28,17,14
29,99,41
30,26,24
31,46,43
32,94,17
33,82,50
34,69,25
35,72,22
36,43,6
37,35,27
38,89,31
39,74,45
40,14,39
41,11,18
42,40,44
43,62,36
44,43,18
45,79,15
46,10,8
47,86,38
48,35,12
49,78,22
50,85,13
51,79,39
52,80,23
53,55,32
54,29,12
55,74,36
56,46,43
57,18,15
58,62,44
59,53,7
60,70,42
61,31,15
62,64,26
63,29,10
64,32,27
65,14,19
66,69,35
67,87,40
68,25,21
69,58,34
70,94,10
71,20,18
72,98,29
73,36,44
74,93,5
75,84,18
76,77,22
77,86,46
78,45,50
79,49,24
80,28,47
81,74,45
82,36,5
83,94,34
84,48,43
85,96,30
86,32,40
87,44,47
88,43,18
89,31,48
90,94,43
91,83,20
92,17,40
93,49,41
94,19,13
95,78,15
96,34,28
97,22,32
98,97,50
99,88,21
100,47,41
101,61,12
102,34,40
103,98,25
104,40,26
105,37,24
106,72,14
107,71,10
108,97,18
109,65,10
110,33,13
111,29,43
112,86,31
113,75,8
114,94,28
115,38,36
116,40,44
117,69,42
118,53,34
119,86,27
120,100,42
121,56,5
122,58,45
123,89,11
124,59,32
125,92,8
126,29,22
127,46,37
128,44,5
129,16,39
130,90,45
131,51,11
132,95,24
133,61,19
134,31,8
135,30,42
136,34,12
137,25,8
138,62,39
139,17,20
140,90,50
141,95,50
142,33,32
143,89,39
144,53,37
145,98,46
146,18,26
147,91,39
148,16,18
149,31,41
150,89,28
151,76,13
152,49,31
153,71,12
154,98,10
155,18,8
156,17,13
157,84,16
158,57,24
159,23,11
160,26,40
161,33,32
162,69,48
163,66,44
164,83,9
165,92,29
166,32,28
167,58,46
168,74,29
169,87,12
170,82,17
171,37,49
172,35,49
173,78,47
174,57,5
175,99,14
176,83,39
177,91,16
178,80,14
179,86,30
180,56,12
181,91,37
182,44,48
183,40,15
184,65,7
185,33,36
186,51,33
187,14,7
188,88,22
189,28,9
190,50,8
191,99,16
192,80,32
193,77,12
194,25,37
195,22,31
196,13,14
197,34,43
198,78,8
199,69,25
200,94,19
201,80,14
202,70,40
203,31,12
204,67,47
205,73,18
206,12,35
207,77,8
208,57,49
209,63,18
210,50,21
211,93,28
212,80,9
213,59,14
214,67,27
215,81,37
216,35,41
217,75,50
218,73,33
219,94,25
220,90,10
221,46,31
222,40,43
223,42,34
224,27,28
225,22,27
226,99,44
227,25,11
228,25,17
229,36,27
230,58,40
231,17,50
232,61,37
233,88,29
234,10,33
235,18,16
236,81,15
237,100,28
238,18,7
239,85,46
240,30,6
241,89,42
242,78,24
243,41,43
244,40,37
245,23,18
246,27,32
247,39,50
248,80,26
249,49,8
250,99,41
251,30,23
252,91,17
253,88,13
254,14,37
255,39,6
256,55,33
257,90,9
258,54,44
259,33,44
260,72,19
261,98,31
262,44,47
263,34,31
264,60,24
265,52,36
266,27,8
267,86,10
268,19,18
269,96,38
270,58,40
271,53,12
272,81,6
273,32,15
274,36,35
275,81,48
276,31,14
277,100,38
278,90,39
279,17,28
280,84,47
281,13,50
282,86,35
283,55,10
284,21,32
285,22,39
286,24,36
287,57,50
288,69,38
289,60,37
290,70,38
291,15,22
292,59,10
293,93,22
294,27,27
295,48,18
296,24,41
297,47,18
298,68,9
299,87,43
300,70,13
301,96,39
302,70,36
303,23,40
304,53,25
305,29,28
306,30,14
307,89,38
308,68,43
309,66,38
310,54,24
311,80,23
312,46,37
313,23,23
314,90,46
315,64,33
316,100,7
317,25,20
318,68,19
319,53,21
320,87,6
321,34,38
322,52,49
323,78,14
324,21,10
325,45,47
326,43,5
327,74,34
328,65,22
329,29,7
330,46,10
331,79,45
332,84,9
333,81,35
334,59,47
335,21,7
336,22,39
337,50,31
338,58,26
339,71,11
340,93,44
341,49,17
342,28,9
343,76,22
344,22,48
345,74,22
346,81,39
347,63,31
348,23,29
349,31,33
350,57,10
351,68,37
352,83,5
353,64,33
354,62,48
355,74,43
356,11,47
357,75,12
358,47,46
359,48,44
360,67,48
361,17,38
362,63,34
363,33,22
364,91,45
365,50,50
366,66,43
367,44,28
368,95,10
369,35,8
370,15,43
371,96,23
372,80,14
373,91,7
374,34,35
375,91,24
376,81,25
377,27,5
378,47,16
379,85,7
380,51,35
381,47,19
382,34,10
383,38,22
384,28,6
385,52,22
386,32,15
387,53,29
388,57,35
389,46,46
390,33,42
391,30,50
392,32,27
393,17,36
394,78,21
395,78,35
396,17,10
397,67,8
398,30,6
399,72,9
400,28,11
401,25,44
402,79,48
403,97,17
404,11,11
405,70,11
406,42,22
407,93,15
408,25,39
409,27,20
410,87,13
411,84,41
412,83,34
413,51,21
414,70,23
415,32,11
416,32,19
417,63,19
418,99,15
419,38,9
420,59,43
421,31,41
422,51,43
423,74,14
424,60,50
425,95,46
426,38,49
427,93,43
428,54,21
429,42,12
430,36,42
431,77,14
432,48,37
433,78,19
434,42,22
435,26,44
436,69,50
437,43,16
438,78,43
439,78,31
440,15,13
441,75,28
442,89,36
443,68,5
444,57,46
445,74,29
446,37,17
447,35,12
448,27,25
449,68,41
450,92,38
451,33,40
452,49,12
453,56,49
454,54,40
455,55,16
456,61,38
457,68,10
458,87,20
459,21,30
460,21,20
461,40,32
462,34,36
463,40,26
464,51,7
465,88,34
466,75,49
467,37,39
468,38,20
469,25,17
470,82,43
471,87,9
472,59,16
473,64,14
474,54,31
475,78,38
476,75,49
477,70,24
478,57,43
479,18,25
480,77,31
481,89,22
482,19,25
483,75,36
484,84,41
485,93,24
486,27,19
487,54,17
488,69,22
489,82,28
490,20,12
491,32,28
492,84,28
493,90,26
494,35,35
495,69,13
496,75,8
497,88,32
498,68,30
499,22,30
500,40,30
501,52,6
502,93,49
503,21,49
504,11,15
505,86,9
506,41,23
507,52,6
508,61,7
509,14,5
510,98,9
511,18,17
512,75,47
513,63,15
514,58,29
515,74,6
516,57,38
517,13,25
518,84,40
519,47,23
520,55,27
521,80,31
522,62,20
523,99,16
524,78,37
525,38,9
526,40,6
527,11,26
528,55,40
529,31,30
530,27,39
531,53,37
532,85,28
533,22,7
534,25,32
535,25,33
536,63,48
537,57,20
538,94,48
539,31,11
540,23,47
541,59,10
542,53,9
543,91,17
544,49,14
545,44,14
546,76,7
547,45,38
548,49,8
549,25,25
550,23,28
551,49,34
552,14,31
553,13,47
554,75,13
555,78,22
556,13,17
557,68,35
558,65,8
559,21,31
560,54,49
561,90,45
562,23,22
563,13,31
564,88,10
565,12,12
566,72,17
567,57,23
568,49,29
569,99,37
570,75,8
571,44,8
572,70,12
573,44,7
574,98,28
575,18,45
576,100,15
577,96,39
578,26,48
579,42,46
580,76,14
581,79,12
582,49,43
583,99,37
584,17,35
585,42,46
586,38,15
587,21,48
588,15,14
589,30,18
590,30,31
591,67,47
592,34,37
593,74,11
594,74,49
595,87,33
596,15,20
597,60,48
598,39,19
599,50,41
600,69,30
601,99,39
602,19,49
603,20,16
604,54,48
605,72,22
606,37,36
607,44,39
608,51,6
609,19,5
610,68,34
611,25,23
612,48,46
613,95,37
614,62,7
615,73,20
616,56,46
617,53,21
618,47,37
619,27,19
620,56,22
621,90,42
622,12,23
623,79,41
624,57,15
625,89,41
626,43,41
627,55,50
628,62,48
629,38,18
630,47,18
631,70,26
632,61,44
633,74,36
634,33,33
635,41,24
636,16,19
637,69,30
638,30,7
639,31,45
640,65,21
641,50,14
642,27,28
643,77,28
644,27,21
645,44,12
646,39,19
647,22,34
648,66,45
649,90,12
650,39,24
651,66,19
652,57,12
653,30,45
654,26,25
655,48,47
656,90,12
657,15,37
658,79,16
659,23,5
660,37,50
661,86,40
662,67,34
663,20,22
664,77,25
665,68,24
666,71,8
667,86,8
668,11,6
669,31,13
670,80,15
671,19,28
672,56,50
673,17,21
674,29,39
675,47,19
676,66,29
677,39,48
678,26,10
679,92,45
680,97,26
681,23,26
682,85,18
683,32,14
684,44,37
685,23,38
686,93,8
687,30,40
688,78,33
689,33,19
690,53,27
691,41,24
692,70,12
693,57,26
694,42,15
695,49,47
696,68,34
697,46,41
698,16,29
699,92,9
700,46,6
701,10,19
702,38,15
703,34,40
704,95,15
705,35,10
706,50,42
707,28,27
708,13,25
709,24,14
710,31,44
711,30,19
712,71,28
