Pallet,Weight,Profit
1,74,39
2,38,22
3,11,14
4,26,41
5,28,15
6,33,17
7,57,6
8,94,31
9,46,43
10,56,16
11,32,21
12,76,34
13,53,19
14,41,6
15,68,34
16,67,21
17,20,21
18,87,33
19,59,34
20,91,39
21,90,26
22,93,24
23,58,15
24,26,15
25,80,24
26,48,21
27,42,34
28,99,19
29,73,23
30,40,13
31,42,42
32,81,25
33,35,11
34,38,12
35,93,43
36,80,29
37,40,47
38,94,16
39,49,32
40,88,44
41,35,47
42,25,47
43,26,45
44,53,48
45,51,21
46,82,24
47,15,41
48,50,29
49,23,40
50,40,5
51,62,10
52,62,15
53,45,33
54,66,42
55,44,14
56,14,12
57,18,19
58,23,15
59,17,19
60,100,40
61,98,25
62,59,44
63,97,36
64,76,29
65,39,48
66,90,5
67,84,43
68,97,9
69,89,21
70,14,12
71,22,16
72,26,13
73,97,31
74,60,5
75,10,7
76,88,10
77,42,45
78,23,12
79,88,40
80,79,8
81,59,16
82,63,20
83,14,21
84,48,8
85,50,19
86,97,28
87,77,44
88,86,46
89,83,8
90,40,28
91,72,16
92,71,44
93,73,20
94,42,26
95,36,49
96,42,13
97,32,38
98,100,30
99,99,39
100,93,50
101,88,24
102,44,50
103,54,49
104,92,22
105,28,16
106,76,8
107,70,38
108,68,49
109,50,46
110,15,16
111,90,31
112,29,23
113,56,44
114,32,20
115,84,20
116,43,24
117,71,28
118,87,48
119,61,39
120,23,36
121,92,17
122,45,33
123,80,11
124,13,27
125,22,31
126,32,30
127,66,27
128,18,26
129,73,33
130,73,43
131,90,37
132,69,42
133,99,46
134,90,16
135,16,15
136,70,24
137,77,8
138,16,34
139,88,20
140,100,20
141,41,50
142,41,48
143,16,18
144,85,12
145,41,32
146,100,25
147,12,20
148,52,10
149,92,20
150,73,45
151,10,6
152,96,26
153,25,24
154,25,31
155,82,38
156,93,8
157,27,13
158,55,12
159,96,39
160,59,8
161,95,32
162,75,45
163,10,41
164,92,9
165,73,7
166,56,34
167,60,34
168,97,30
169,57,49
170,67,39
171,19,13
172,91,14
173,53,18
174,43,39
175,83,46
176,57,24
177,93,18
178,31,45
179,21,45
180,23,19
181,23,9
182,100,50
183,68,43
184,100,30
185,58,40
186,49,25
187,88,22
188,50,14
189,96,38
190,100,20
191,46,22
192,98,46
193,65,48
194,30,17
195,14,25
196,73,33
197,51,15
198,84,33
199,86,38
200,54,46
201,93,36
202,42,30
203,48,40
204,97,10
205,76,25
206,90,16
207,15,48
208,37,37
209,63,49
210,74,20
211,42,18
212,18,30
213,68,50
214,48,23
215,57,33
216,68,35
217,93,17
218,85,37
219,79,48
220,99,38
221,45,39
222,32,25
223,23,17
224,18,23
225,93,17
226,41,38
227,21,45
228,86,21
229,44,15
230,90,31
231,40,40
232,82,20
233,48,44
234,98,36
235,90,7
236,93,5
237,18,47
238,46,21
239,72,27
240,50,20
241,93,17
242,59,8
243,16,16
244,32,30
245,84,10
246,71,41
247,29,12
248,72,19
249,88,23
250,70,27
251,99,29
252,83,10
253,56,8
254,13,18
255,30,48
256,22,36
257,17,46
258,74,7
259,100,48
260,14,47
261,76,5
262,95,8
263,53,29
264,46,17
265,13,5
266,25,20
267,14,24
268,57,32
269,95,34
270,89,18
271,34,25
272,25,48
273,81,23
274,28,41
275,16,49
276,66,46
277,66,27
278,10,46
279,96,10
280,59,38
281,84,29
282,17,43
283,11,49
284,40,33
285,77,22
286,44,10
287,29,10
288,76,33
289,14,13
290,97,28
291,93,27
292,62,39
293,62,11
294,55,22
295,36,33
296,84,23
297,73,45
298,32,8
299,28,43
300,55,22
301,89,44
302,71,32
303,97,15
304,82,42
305,76,22
306,60,20
307,81,48
308,29,44
309,74,26
310,87,38
311,16,50
312,47,18
313,14,8
314,58,25
315,78,18
316,82,38
317,53,41
318,79,12
319,50,33
320,35,28
321,100,31
322,96,8
323,14,45
324,33,27
325,75,33
326,38,34
327,22,14
328,34,46
329,11,40
330,91,5
331,43,35
332,52,49
333,28,48
334,40,13
335,94,37
336,17,22
