Pallet,Weight,Profit
1,90,17
2,55,42
3,60,36
4,79,49
5,60,36
6,42,21
7,91,39
8,26,40
9,60,37
10,78,37
11,35,5
12,12,18
13,58,48
14,40,22
15,42,25
16,11,29
17,99,29
18,44,22
19,69,33
20,37,28
21,68,23
22,12,13
23,62,24
24,93,9
25,93,7
26,18,30
27,45,44
28,20,26
29,54,32
30,10,6
31,92,46
32,83,27
33,71,30
34,21,46
35,88,11
36,92,50
37,74,9
38,97,28
39,22,37
40,58,48
41,27,23
42,78,21
43,93,48
44,97,25
45,71,22
46,29,6
47,10,41
48,85,13
49,44,23
50,46,11
51,11,26
52,16,38
53,86,42
54,87,7
55,98,36
56,60,7
57,89,26
58,82,9
59,12,8
60,54,33
61,13,19
62,20,37
63,87,11
64,14,35
65,42,19
66,55,13
67,54,49
68,94,12
69,73,32
70,55,11
71,51,10
72,24,11
73,75,24
74,73,20
75,60,38
76,76,27
77,58,27
78,78,40
79,85,24
80,61,20
81,96,6
82,88,33
83,86,35
84,31,17
85,12,6
86,93,14
87,19,24
88,75,33
89,25,14
90,81,40
91,70,27
92,40,32
93,78,17
94,94,18
95,32,50
96,90,26
97,54,41
98,97,10
99,89,29
100,11,12
101,73,17
102,60,30
103,61,40
104,37,19
105,65,26
106,34,5
107,17,49
108,77,29
109,59,22
110,43,10
111,40,50
112,69,21
113,40,33
114,54,21
115,78,50
116,69,22
117,16,45
118,69,12
119,93,11
120,50,39
121,99,38
122,40,39
123,94,43
124,54,11
125,55,41
126,52,38
127,94,29
128,70,32
129,11,48
130,90,6
131,22,36
132,63,40
133,63,18
134,64,20
135,66,40
136,24,19
137,84,33
138,75,42
139,48,25
140,34,32
141,11,24
142,32,19
143,94,11
144,100,50
145,22,43
146,65,25
147,13,9
148,95,10
149,55,17
150,88,30
151,75,44
152,49,41
153,12,5
154,14,40
155,59,19
156,56,24
157,74,47
158,17,31
159,79,23
160,100,50
161,52,31
162,95,24
163,55,12
164,52,9
165,43,15
166,96,38
167,94,44
168,96,9
169,72,20
170,24,16
171,42,12
172,22,14
173,90,7
174,50,15
175,46,9
176,24,33
177,70,18
178,22,49
179,19,42
180,61,32
181,52,10
182,37,20
183,87,6
184,63,32
185,31,9
186,34,14
187,96,10
188,79,47
189,14,27
190,20,40
191,21,9
192,74,19
193,84,25
194,54,20
195,58,32
196,82,37
197,77,11
198,13,31
199,33,8
200,61,37
201,27,21
202,65,34
203,89,46
204,83,47
205,87,31
206,100,47
207,50,41
208,23,28
209,89,22
210,98,24
211,58,36
212,80,33
213,100,46
214,71,39
215,64,36
216,32,15
217,19,44
218,19,8
219,42,18
220,79,45
221,39,7
222,39,16
223,16,36
224,17,31
225,11,39
226,45,25
227,43,31
228,41,15
229,59,11
230,14,40
231,86,16
232,33,27
233,62,19
234,28,8
235,94,9
236,30,26
237,57,40
238,22,49
239,80,20
240,67,39
241,96,27
242,33,32
243,26,18
244,45,42
245,36,5
246,14,44
247,75,22
248,21,16
249,40,15
250,51,9
251,17,32
252,94,8
253,65,17
254,64,29
255,33,23
256,76,9
257,15,23
258,86,24
259,55,49
260,99,19
261,16,38
262,93,23
263,29,29
264,25,46
265,92,42
266,78,23
267,98,20
268,56,27
269,11,17
270,91,36
271,45,8
272,39,7
273,26,44
274,52,16
275,91,29
276,61,31
277,66,21
278,40,44
279,68,38
280,56,16
281,67,23
282,99,39
283,13,22
284,87,7
285,30,26
286,97,29
287,19,5
288,36,10
289,23,39
290,36,40
291,24,15
292,35,39
293,20,16
294,71,9
295,96,33
296,78,17
297,66,16
298,70,45
299,88,10
300,40,35
301,58,33
302,43,21
303,73,11
304,15,20
305,34,23
306,62,12
307,72,39
308,71,19
309,97,30
310,45,35
311,25,38
312,31,31
313,36,28
314,58,27
315,40,30
316,82,48
317,47,37
318,63,43
319,40,25
320,28,29
321,51,29
322,85,16
323,14,24
324,18,8
325,50,10
326,77,33
327,77,9
328,56,45
329,32,10
330,32,20
331,24,22
332,63,19
333,41,16
334,85,12
335,47,46
336,53,24
337,38,41
338,21,48
339,42,13
340,84,46
341,75,24
342,42,36
343,15,37
344,21,5
345,98,38
346,86,49
347,55,36
348,58,17
349,53,15
350,44,43
351,56,7
352,38,39
353,85,23
354,26,23
355,62,45
356,91,42
357,67,20
358,98,36
359,49,40
360,98,12
361,74,34
362,100,26
363,83,44
364,47,36
365,80,11
366,42,16
367,96,28
368,55,5
369,28,17
370,55,45
371,74,44
372,30,11
373,35,47
374,95,19
375,45,24
376,23,45
377,75,49
378,69,10
379,81,19
380,50,35
381,99,45
382,82,28
383,52,32
384,44,17
385,38,46
386,86,16
387,97,50
388,81,21
389,79,26
390,37,50
391,84,44
392,40,10
393,65,12
394,51,50
395,42,49
396,24,21
397,83,23
398,56,37
399,16,36
400,77,38
401,11,32
402,55,13
403,66,44
404,46,16
405,67,23
406,52,32
407,24,31
408,26,17
409,99,19
410,25,25
411,22,15
412,61,47
413,86,12
414,64,45
415,87,50
416,40,7
417,91,41
418,87,36
419,30,17
420,38,17
421,17,36
422,16,36
423,56,8
424,76,25
425,83,17
426,45,13
427,93,50
428,20,7
429,48,46
430,13,28
431,22,43
432,49,8
433,96,32
434,82,28
435,82,48
436,95,17
437,29,15
438,10,32
439,63,43
440,13,31
441,68,9
442,24,29
443,30,40
444,49,19
445,31,24
446,42,33
447,75,36
448,74,47
449,53,22
450,18,22
451,33,13
452,52,12
453,46,12
454,48,45
455,39,36
456,100,7
457,54,11
458,25,11
459,12,19
460,98,40
461,79,42
462,60,22
463,34,30
464,91,33
465,67,15
466,65,14
467,27,12
468,56,7
469,92,38
470,37,47
471,87,20
472,22,21
473,38,15
474,84,16
475,97,48
476,18,43
477,62,16
478,100,11
479,73,6
480,22,26
481,73,17
482,22,9
483,92,25
484,20,44
485,93,44
486,90,46
487,14,50
488,89,49
489,57,16
490,59,33
491,37,34
492,72,30
493,49,13
494,55,28
495,91,21
496,18,42
497,20,35
498,58,44
499,81,49
500,97,19
501,80,20
502,35,38
503,54,33
504,40,47
505,67,25
506,71,42
507,80,45
508,46,20
509,56,30
510,64,48
511,66,28
512,23,30
513,12,45
514,28,33
515,61,47
516,67,50
517,43,22
518,65,36
519,72,7
520,78,14
521,63,14
522,54,37
523,26,45
524,72,10
525,77,11
526,87,47
527,75,35
528,60,6
529,95,39
530,23,32
531,36,14
532,75,20
533,44,21
534,47,6
535,36,46
536,73,13
537,50,30
538,17,33
539,40,42
540,24,11
541,87,10
542,80,23
543,81,36
544,23,42
545,96,42
546,16,25
547,97,31
548,87,9
549,27,11
550,69,20
551,100,32
552,96,7
553,19,20
554,47,23
555,70,44
556,51,22
557,85,31
558,55,42
559,83,11
560,10,31
561,56,34
562,15,20
563,95,12
564,67,17
565,92,8
566,83,49
567,95,44
568,45,32
569,23,6
570,88,47
571,31,41
572,62,28
573,28,21
574,42,39
575,25,6
576,16,19
577,85,14
578,65,8
579,13,8
580,10,21
581,60,22
582,97,11
583,93,44
584,34,43
585,19,28
586,45,18
587,48,21
588,25,50
589,85,12
590,32,5
591,76,32
592,66,42
593,46,24
594,95,36
595,21,6
596,97,7
597,59,47
598,48,13
599,89,17
600,39,40
601,57,14
602,84,26
603,46,26
604,23,23
605,98,44
606,83,43
607,92,44
608,67,46
609,48,9
610,10,12
611,24,8
612,31,21
613,19,47
614,58,46
615,92,36
616,50,40
617,62,5
618,55,13
619,63,23
620,34,46
621,57,48
622,48,18
623,41,19
624,90,11
625,19,7
626,69,35
627,44,31
628,13,36
629,47,9
630,42,25
631,69,37
632,21,5
633,85,47
634,52,41
635,93,50
636,70,49
637,96,16
638,22,32
639,72,13
640,84,24
641,58,17
642,47,21
643,82,50
644,49,8
645,12,21
646,75,31
647,62,30
648,43,29
649,32,23
650,97,28
651,66,35
652,17,33
653,66,31
654,98,39
655,32,23
656,100,25
657,78,6
658,52,32
659,93,42
660,55,22
661,64,43
662,82,17
663,38,49
664,66,18
665,92,14
666,28,27
667,87,42
668,66,36
669,35,16
670,88,11
671,65,25
672,32,50
673,90,49
674,33,12
675,100,24
676,69,50
677,24,46
678,61,34
679,76,45
680,97,5
681,63,42
682,94,46
683,57,34
684,37,49
685,52,23
686,86,33
687,62,24
688,99,44
689,62,23
690,39,26
691,72,45
692,42,18
693,75,48
694,52,36
695,35,37
696,93,39
697,10,16
698,82,35
699,48,35
700,50,20
701,56,34
702,23,38
703,87,24
704,30,46
705,85,25
706,97,16
707,98,31
708,17,40
709,46,7
710,93,28
711,25,50
712,36,20
713,33,16
714,92,24
715,38,23
716,12,41
717,45,48
718,10,46
719,99,19
720,46,35
721,95,46
722,38,34
723,12,39
724,76,31
725,39,26
726,75,17
727,88,26
728,49,15
729,90,41
730,71,11
731,73,45
732,97,18
733,49,48
734,65,31
735,94,46
736,89,28
737,33,23
738,60,15
739,61,24
740,96,34
741,19,46
742,71,32
743,35,45
744,88,50
745,86,34
746,66,12
747,88,6
748,41,39
