Pallet,Weight,Profit
1,80,31
2,33,34
3,54,37
4,57,34
5,90,49
6,54,31
7,90,15
8,22,26
9,13,6
10,53,38
11,52,15
12,93,8
13,64,44
14,50,6
15,63,25
16,67,35
17,54,50
18,15,41
19,15,7
20,54,44
21,34,14
22,41,44
23,30,43
24,42,30
25,14,17
26,12,48
27,94,40
28,64,17
29,58,14
30,47,6
31,22,44
32,77,15
33,37,50
34,53,8
35,58,35
36,42,38
37,62,6
38,80,48
39,97,18
40,73,38
41,65,6
42,47,20
43,37,8
44,68,35
45,67,28
46,29,13
47,38,27
48,40,10
49,86,44
50,95,6
51,66,36
52,73,29
53,15,41
54,50,33
55,54,13
56,21,18
57,54,49
58,11,20
59,47,14
60,67,11
61,20,16
62,42,48
63,36,13
64,83,34
65,76,9
66,35,22
67,86,30
68,24,37
69,43,13
70,74,33
71,65,15
72,73,50
73,96,22
74,82,38
75,11,11
76,31,35
77,97,45
78,87,49
79,71,22
80,84,12
81,54,18
82,72,41
83,45,41
84,43,27
85,14,18
86,60,30
87,34,17
88,79,24
89,84,46
90,59,35
91,60,32
92,98,49
93,91,21
94,98,34
95,50,8
96,41,46
97,58,5
98,99,48
99,68,27
100,47,11
101,21,26
102,27,11
103,78,7
104,73,10
105,86,24
106,11,29
107,43,27
108,92,36
109,18,49
110,90,35
111,29,36
112,80,35
113,83,26
114,61,10
115,52,13
116,95,43
117,86,25
118,39,29
119,52,31
120,56,48
121,19,16
122,19,16
123,82,15
124,89,36
125,69,23
126,67,20
127,93,8
128,55,16
129,41,5
130,20,36
131,23,49
132,92,5
133,32,24
134,43,22
135,40,20
136,15,13
137,56,10
138,73,47
139,32,41
140,45,14
141,63,7
142,16,43
143,79,18
144,93,15
145,90,39
146,16,42
147,27,38
148,41,45
149,26,33
150,64,25
151,92,11
152,98,31
153,96,27
154,33,44
155,59,49
156,88,37
157,70,20
158,70,18
159,96,13
160,34,35
161,93,13
162,23,48
163,46,37
164,49,29
165,33,28
166,53,8
167,85,37
168,98,45
169,42,43
170,87,50
171,41,43
172,67,16
173,84,5
174,46,24
175,34,17
176,56,47
177,85,27
178,49,38
179,37,33
180,21,28
181,14,9
