Pallet,Weight,Profit
1,58,37
2,54,35
3,48,13
4,79,6
5,75,24
6,64,23
7,23,15
8,56,48
9,50,28
10,98,7
11,37,46
12,13,14
13,46,30
14,90,18
15,28,29
16,22,29
17,53,23
18,48,6
19,34,35
20,78,23
21,23,24
22,16,35
23,71,33
24,60,15
25,76,25
26,65,33
27,54,42
28,91,33
29,63,49
30,28,31
31,55,11
32,80,50
33,94,27
34,36,8
35,79,21
36,20,31
37,47,18
38,96,49
39,51,36
40,37,14
41,34,32
42,29,14
43,61,6
44,100,17
45,26,12
46,50,13
47,19,26
48,69,44
49,16,14
50,70,17
51,89,9
52,45,11
53,77,27
54,92,46
55,84,41
56,52,46
57,27,18
58,15,45
59,35,12
60,34,25
61,59,12
62,15,38
63,61,34
64,86,32
65,96,21
66,65,35
67,79,33
68,11,12
69,97,8
70,61,19
71,11,36
72,45,47
73,66,36
74,96,5
75,48,11
76,47,38
77,87,8
78,56,5
79,28,31
80,27,10
81,27,18
82,64,36
83,48,20
84,31,48
85,83,10
86,11,35
87,48,24
88,23,13
89,100,25
90,23,17
91,14,25
92,100,11
93,56,29
94,86,47
95,91,39
96,65,44
97,72,38
98,53,10
99,68,27
100,72,45
101,43,7
102,27,44
103,63,5
104,41,6
105,40,15
106,54,28
107,72,24
108,24,19
109,68,19
110,95,16
111,12,11
112,77,37
113,58,7
114,63,26
115,94,25
116,11,13
117,57,32
118,70,48
119,14,21
120,19,37
121,37,33
122,59,14
123,67,14
124,15,37
125,84,37
126,90,14
127,50,36
128,45,11
129,58,33
130,74,8
131,58,12
132,72,40
133,16,28
134,32,46
135,35,28
136,68,14
137,24,7
138,86,23
139,84,39
140,10,33
141,88,19
142,61,35
143,55,31
144,96,45
145,13,29
146,100,45
147,77,25
148,39,26
149,46,35
150,51,28
151,41,9
152,46,47
153,97,13
154,40,31
155,99,8
156,10,14
157,63,23
158,53,48
159,38,45
160,53,28
161,57,35
162,79,6
163,90,14
164,87,40
165,14,23
166,70,6
167,31,13
168,18,11
169,55,45
170,86,33
171,12,13
172,12,16
173,23,9
174,60,49
175,69,36
176,98,33
177,24,15
178,60,12
179,85,16
180,99,19
181,50,30
182,30,17
183,17,31
184,88,43
185,43,27
186,23,19
187,87,36
188,45,38
189,71,34
190,39,32
191,32,33
192,29,26
193,33,39
194,15,48
195,31,15
196,59,50
197,95,31
198,23,22
199,86,11
200,45,26
201,93,15
202,40,26
203,41,50
204,85,30
205,55,43
206,94,36
207,36,48
208,69,36
209,72,7
210,26,40
211,49,43
212,80,11
213,78,18
214,78,41
215,28,22
216,25,21
217,65,41
218,11,12
219,62,12
220,44,44
221,18,42
222,91,27
223,67,36
224,99,22
225,55,23
226,96,12
227,20,6
228,10,8
229,43,37
230,81,17
231,88,7
232,75,29
233,61,45
234,85,14
235,74,27
236,62,28
237,27,11
238,38,16
239,12,45
240,34,16
241,52,6
242,50,23
243,97,34
244,84,32
245,82,31
246,41,41
247,96,16
248,95,49
249,93,32
250,71,24
251,91,38
252,95,36
253,100,31
254,33,34
255,12,11
256,92,48
257,10,38
258,43,32
259,100,22
260,46,49
261,72,37
262,85,10
263,40,14
264,63,34
265,75,45
266,65,49
267,80,23
268,26,42
269,38,27
270,21,14
271,49,33
272,19,19
273,12,28
274,56,14
275,10,30
276,92,29
277,82,39
278,85,37
279,78,23
280,71,12
281,20,22
282,30,24
283,57,42
284,80,21
285,41,11
286,32,6
287,16,41
288,73,14
289,51,31
290,71,9
291,59,7
292,60,22
293,91,15
294,31,41
295,78,17
296,21,40
297,95,6
298,72,15
299,63,11
300,23,41
301,45,7
302,31,24
303,20,9
304,68,18
305,31,24
306,90,49
307,32,27
308,49,20
309,57,28
310,97,49
311,13,31
312,75,50
313,71,32
314,52,50
315,28,18
316,70,12
317,20,23
318,99,23
319,16,38
320,70,26
321,80,46
322,35,43
323,44,29
324,73,49
325,61,24
326,97,50
327,56,27
328,53,49
329,25,33
330,56,14
331,28,5
332,20,32
333,47,32
334,91,43
335,55,26
336,10,28
337,53,49
338,17,42
339,67,45
340,92,5
341,48,26
342,55,43
343,50,44
344,51,43
345,60,7
346,52,13
347,44,13
348,78,30
349,11,19
350,96,35
351,24,49
352,82,13
