Pallet,Weight,Profit
1,73,7
2,60,37
3,20,31
4,59,41
5,41,50
6,60,31
7,20,28
8,62,9
9,82,39
10,58,36
11,100,28
12,66,35
13,72,47
14,84,48
15,85,39
16,43,46
17,96,11
18,57,17
19,13,49
20,94,11
21,20,30
22,47,41
23,20,44
24,84,32
25,23,40
26,18,41
27,78,19
28,24,42
29,87,33
30,58,28
31,15,44
32,97,41
33,80,40
34,71,33
35,54,5
36,64,5
37,81,11
38,99,24
39,83,14
40,87,26
41,83,37
42,67,16
43,63,27
44,11,38
45,35,35
46,63,49
47,28,20
48,54,43
49,67,26
50,66,32
51,27,18
52,60,19
53,10,45
54,78,46
55,30,44
56,63,25
57,10,36
58,28,35
59,25,10
60,90,14
61,92,34
62,55,20
63,17,13
64,19,12
65,86,36
66,31,11
67,86,36
68,96,28
69,85,24
70,74,28
71,49,10
72,78,12
73,50,34
74,50,49
75,36,43
76,25,38
77,80,17
78,14,40
79,11,22
80,42,44
81,94,10
82,40,47
83,15,13
84,49,34
85,80,37
86,42,20
87,39,15
88,88,23
89,24,31
90,65,41
91,25,48
92,38,46
93,77,5
94,45,19
95,70,19
96,94,50
97,92,34
98,67,31
99,58,12
100,83,33
101,74,37
102,30,44
103,32,32
104,13,50
105,37,33
106,35,50
107,84,33
108,82,48
109,54,20
110,22,8
111,13,39
112,22,17
113,92,48
114,91,13
115,43,38
116,71,20
117,89,32
118,35,7
119,40,48
120,37,28
121,63,7
122,24,44
123,98,39
124,77,34
125,53,31
126,81,22
127,73,47
128,40,35
129,42,13
130,60,30
131,62,45
132,27,27
133,59,30
134,37,49
135,67,45
136,45,44
137,85,32
138,27,26
139,26,19
140,79,30
141,83,38
142,91,27
143,97,6
144,15,24
145,11,12
146,91,5
147,100,49
148,12,14
149,50,7
150,69,18
151,60,23
152,31,10
153,46,42
154,89,50
155,96,5
156,73,11
157,99,31
158,80,40
159,71,9
160,18,14
161,92,35
162,90,37
163,47,31
164,51,5
165,95,6
166,88,36
167,95,44
168,34,42
169,98,36
170,46,5
171,60,28
172,30,14
173,22,9
174,62,10
175,28,35
176,22,29
177,29,26
178,92,43
179,21,30
180,24,44
181,33,37
182,45,41
183,39,44
184,29,10
185,86,44
186,90,17
187,49,38
188,97,34
189,81,21
190,77,49
191,97,21
192,82,44
193,99,22
194,39,23
195,76,27
196,29,18
197,43,30
198,53,25
199,59,11
200,82,13
201,59,27
202,38,48
203,19,23
204,47,9
205,77,11
206,64,50
207,95,12
208,42,50
209,31,19
210,17,21
211,30,24
212,86,45
213,67,27
214,90,36
215,83,23
216,54,15
217,78,8
218,32,40
219,53,9
220,100,16
221,64,26
222,27,34
223,63,21
224,51,29
225,61,24
226,72,45
227,29,45
228,54,31
229,50,33
230,70,11
231,94,11
232,41,19
233,89,7
234,49,26
235,59,26
236,32,27
237,31,29
238,100,40
239,48,47
240,12,28
241,52,36
242,81,6
243,26,31
244,34,44
245,62,16
246,88,21
247,13,9
248,91,39
249,78,49
250,58,37
251,35,24
252,21,8
253,42,11
254,35,32
255,38,5
256,38,20
257,85,50
258,11,14
259,31,45
260,94,16
261,22,45
262,12,38
263,12,9
264,43,39
265,60,9
266,68,22
267,82,16
268,98,28
269,22,13
270,83,18
271,49,45
272,87,36
273,21,16
274,71,29
275,90,27
276,32,43
277,66,42
278,30,7
279,73,50
280,22,38
281,53,45
282,22,25
283,93,42
284,72,12
285,33,31
286,16,47
287,69,42
288,57,46
289,81,34
290,96,13
291,73,46
292,94,8
293,64,46
294,61,16
295,20,7
296,95,11
297,71,19
298,34,14
299,81,40
300,35,46
301,13,42
302,90,5
303,25,30
304,48,6
305,89,21
306,11,48
307,48,37
308,79,22
309,51,9
310,15,28
311,39,24
312,57,14
313,63,36
314,46,40
315,38,31
316,92,24
317,61,7
318,95,17
319,75,39
320,43,17
321,83,31
322,29,11
323,50,30
324,54,19
325,14,25
326,19,6
327,46,35
328,70,35
329,43,38
330,63,48
331,49,26
332,95,19
333,77,37
334,67,12
335,24,6
336,48,28
337,57,19
338,46,16
339,20,50
340,78,26
341,56,7
342,15,6
343,63,33
344,78,38
345,59,31
346,10,31
347,48,27
348,20,10
349,20,42
350,83,30
351,29,6
352,27,9
353,26,21
354,89,47
355,59,19
356,42,49
357,44,28
358,58,47
359,96,16
360,100,48
361,93,12
362,74,45
363,70,50
364,86,25
365,35,50
366,37,44
367,85,13
368,86,12
369,18,39
370,100,16
371,75,24
372,31,36
373,76,23
374,39,23
375,32,12
376,14,24
