Pallet,Weight,Profit
1,62,25
2,19,13
3,42,12
4,33,29
5,65,22
6,75,30
7,80,47
8,47,22
9,45,49
10,98,33
11,24,32
12,58,15
13,36,6
14,53,40
15,79,12
16,47,22
17,79,5
18,92,22
19,40,50
20,79,5
21,69,46
22,35,46
23,65,36
24,91,33
25,96,41
26,65,45
27,49,46
28,19,33
29,49,34
30,72,8
31,90,13
32,25,25
33,47,15
34,80,37
35,80,28
36,76,33
37,69,13
38,88,8
39,15,48
40,12,12
41,66,28
42,64,10
43,69,45
44,54,9
45,19,37
46,53,42
47,48,26
48,80,5
49,27,48
50,20,26
51,39,36
52,86,25
53,47,18
54,43,30
55,36,28
56,48,40
57,10,49
58,33,42
59,13,16
60,60,5
61,69,32
62,26,37
63,49,46
64,71,46
65,84,12
66,69,27
67,66,16
68,69,7
69,70,29
70,21,31
71,60,23
72,56,42
73,78,24
74,28,44
75,26,25
76,71,15
77,53,17
78,97,16
79,88,36
80,28,11
81,31,42
82,71,8
83,51,42
84,76,17
85,58,7
86,80,16
87,16,31
88,74,9
89,54,12
90,41,10
91,67,26
92,53,40
93,90,32
94,11,37
95,80,46
96,50,23
97,83,6
98,19,47
99,96,39
100,19,25
101,32,8
102,26,17
103,70,19
104,19,39
105,33,30
106,48,30
107,48,30
108,61,36
109,32,48
110,81,6
111,76,8
112,90,26
113,18,29
114,57,18
115,45,46
116,35,21
117,36,20
118,56,23
119,32,6
120,26,22
121,27,32
122,79,14
123,70,25
124,94,8
125,91,46
126,78,32
127,69,17
128,55,22
129,91,40
130,39,27
131,83,18
132,21,24
133,41,32
134,35,11
135,15,34
136,26,24
137,60,25
138,93,49
139,52,46
140,34,39
141,22,36
142,85,12
143,82,31
144,30,35
145,84,30
146,82,29
147,81,17
148,50,32
149,32,25
150,70,34
151,72,10
152,23,26
153,22,41
154,18,27
155,32,47
156,50,32
157,45,38
158,97,15
159,80,15
160,27,40
161,63,47
162,45,21
163,14,28
164,95,25
165,71,17
166,78,22
167,20,21
168,51,33
169,32,37
170,71,18
171,78,23
172,59,18
173,64,25
174,38,17
175,90,20
176,69,43
177,31,50
178,19,29
179,80,43
180,81,40
181,61,14
182,71,23
183,79,49
184,61,13
185,83,46
186,59,31
187,85,48
188,53,11
189,98,13
190,95,47
191,91,25
192,94,14
193,37,37
194,29,19
195,56,44
196,70,16
197,13,37
198,23,17
199,95,26
200,58,20
201,40,5
202,99,35
203,77,46
204,45,39
205,40,10
206,27,36
207,27,46
208,71,47
209,54,39
210,41,46
211,36,22
212,93,38
213,54,18
214,28,24
215,27,21
216,93,47
217,51,29
218,37,36
219,88,31
220,42,17
221,59,7
222,87,18
223,94,50
224,12,23
225,24,16
226,30,10
227,20,31
228,94,20
229,56,11
230,89,33
231,60,28
232,85,27
233,29,49
234,19,46
235,36,7
236,52,15
237,41,39
238,24,20
239,16,36
240,15,25
241,57,35
242,33,49
243,52,39
244,42,46
245,14,8
246,58,6
247,24,6
248,96,24
249,94,15
250,20,21
251,99,36
252,71,27
253,32,35
254,17,5
255,42,42
256,92,30
257,63,27
258,93,27
259,63,43
260,64,37
261,76,34
262,100,35
263,25,19
264,61,13
265,42,47
266,18,46
267,96,17
268,23,38
269,81,25
270,98,7
271,16,5
272,80,9
273,76,33
274,84,48
275,12,29
276,52,6
277,69,47
278,53,29
279,46,20
280,54,14
281,25,36
282,11,31
283,83,32
284,26,26
285,74,42
286,86,30
287,39,27
288,60,35
289,64,6
290,97,40
291,65,5
292,30,44
293,36,35
294,11,48
295,12,6
296,11,8
297,27,50
298,17,46
299,80,35
300,34,42
301,38,32
302,69,15
303,47,43
304,97,21
305,14,13
306,78,46
307,68,18
308,25,6
309,70,42
310,35,13
311,22,14
312,78,35
313,33,32
314,37,9
315,62,29
316,42,16
317,82,27
318,92,34
319,60,39
320,38,41
321,76,11
322,25,38
323,80,45
324,63,39
325,23,49
326,22,13
327,24,50
328,68,35
329,16,33
