Pallet,Weight,Profit
1,33,12
2,83,39
3,65,16
4,87,49
5,56,35
6,21,44
7,67,9
8,57,5
9,43,39
10,84,23
11,97,43
12,11,50
13,54,20
14,25,9
15,62,47
16,61,39
17,16,32
18,72,39
19,29,27
20,41,20
21,70,26
22,81,47
23,87,47
24,97,48
25,18,8
26,95,10
27,95,21
28,83,20
29,46,9
30,88,34
31,100,13
32,93,9
33,66,22
34,35,18
35,50,18
36,12,36
37,49,35
38,94,39
39,20,15
40,46,34
41,50,21
42,57,7
43,89,40
44,30,7
45,40,39
46,59,21
47,69,27
48,53,39
49,92,8
50,37,42
51,11,35
52,38,24
53,18,23
54,20,34
55,56,25
56,80,21
57,34,37
58,37,7
59,97,36
60,98,23
61,81,48
62,15,40
63,12,13
64,21,35
65,47,21
66,98,31
67,89,32
68,75,35
69,54,9
70,41,39
71,51,37
72,45,34
73,78,38
74,56,33
75,73,28
76,95,30
77,97,44
78,87,39
79,40,42
80,40,29
81,37,8
82,98,33
83,36,16
84,72,44
85,54,29
86,30,50
87,33,27
88,33,6
89,15,46
90,14,23
91,31,17
92,29,48
93,18,16
94,83,12
95,63,49
96,45,50
97,89,40
98,96,30
99,98,41
100,70,9
101,13,48
102,69,9
103,46,46
104,57,48
105,26,21
106,26,32
107,60,34
108,37,30
109,72,19
110,10,8
111,62,38
112,10,6
113,81,20
114,10,15
115,77,18
116,21,22
117,93,14
118,21,44
119,25,15
120,56,19
121,62,19
122,76,43
123,28,40
124,35,16
125,50,43
126,52,42
127,52,36
128,65,6
129,13,17
130,61,29
131,18,39
132,65,35
133,83,26
134,99,46
135,85,38
136,85,18
137,32,24
138,51,23
139,10,33
140,82,48
141,41,6
142,95,8
143,48,9
144,37,13
145,73,32
146,12,40
147,42,47
148,59,21
149,27,12
150,90,47
151,11,6
152,69,8
153,80,14
154,37,6
155,14,6
156,48,44
157,48,35
158,100,45
159,16,35
160,74,12
161,51,7
162,92,44
163,73,39
164,57,32
165,75,41
166,24,31
167,35,47
168,52,25
169,13,43
170,39,13
171,75,46
172,10,37
173,50,42
174,47,26
175,15,7
176,35,43
177,75,43
178,65,30
179,65,19
180,59,41
181,76,11
182,81,21
183,18,21
184,14,18
185,64,37
186,34,33
187,18,17
188,35,20
189,76,48
190,87,26
191,66,6
192,93,18
193,11,10
194,77,9
195,79,22
196,12,36
197,28,45
198,81,11
199,50,36
200,28,23
201,22,27
202,89,32
203,91,42
204,98,42
205,77,6
206,77,40
207,48,33
208,76,33
209,11,12
210,47,48
211,100,48
212,45,7
213,66,50
214,28,18
215,45,34
216,32,43
217,45,48
218,11,14
219,57,37
220,83,9
221,93,35
222,17,22
223,24,11
224,15,43
225,44,44
226,100,16
227,25,33
228,52,13
229,34,31
230,38,10
231,13,44
232,18,24
233,11,16
234,44,14
235,78,20
236,86,39
