Pallet,Weight,Profit
1,19,11
2,37,6
3,59,11
4,72,29
5,89,9
6,45,12
7,88,39
8,79,14
9,31,31
10,31,46
11,79,20
12,68,22
13,17,37
14,26,34
15,51,28
16,60,11
17,67,10
18,88,44
19,31,40
20,85,19
21,97,20
22,64,22
23,37,39
24,77,29
25,67,30
26,93,6
27,62,47
28,72,49
29,94,8
30,56,48
31,87,37
32,43,28
33,31,49
34,50,25
35,25,20
36,19,9
37,28,44
38,72,15
39,38,12
40,90,13
41,25,21
42,95,35
43,47,7
44,38,7
45,67,15
46,58,41
47,19,6
48,43,14
49,42,44
50,30,38
51,68,29
52,46,25
53,27,27
54,25,32
55,63,16
56,41,39
57,85,29
58,33,9
59,18,42
60,85,39
61,56,47
62,99,32
63,35,32
64,78,47
65,91,48
66,28,10
67,91,27
68,77,8
69,18,9
70,76,16
71,78,37
72,53,20
73,90,16
74,32,44
75,94,21
76,62,43
77,13,23
78,54,13
79,45,28
80,69,25
81,54,48
82,65,6
83,91,43
84,38,17
85,88,36
86,100,21
87,100,24
88,55,41
89,96,18
90,74,33
91,69,11
92,36,25
93,51,27
94,82,18
95,59,15
96,35,45
97,33,38
98,52,28
99,46,26
100,85,29
101,97,39
102,37,16
103,13,39
104,60,27
105,72,5
106,64,32
107,67,27
108,95,28
109,81,27
110,43,39
111,33,6
112,80,32
113,58,43
114,42,33
115,36,40
116,36,31
117,17,40
118,43,16
119,92,13
120,52,18
121,35,29
122,58,9
123,16,31
124,84,6
125,80,17
126,24,11
127,99,20
128,14,26
129,47,47
130,41,46
131,51,39
132,70,39
133,19,32
134,28,19
135,25,25
136,42,46
137,39,17
138,79,36
139,70,44
140,76,27
141,52,8
142,71,43
143,74,34
144,47,48
145,92,49
146,58,10
147,15,37
148,49,16
149,63,43
150,91,39
151,61,13
152,80,48
153,35,9
154,69,35
155,87,25
156,56,31
157,72,13
158,60,46
159,82,32
160,90,36
161,28,41
162,49,24
163,10,25
164,10,45
165,54,48
166,62,37
167,16,5
168,33,47
169,13,13
170,32,16
171,99,23
172,53,43
173,31,17
174,27,23
175,54,26
176,98,46
177,56,10
178,51,8
179,35,34
180,70,35
181,48,28
182,94,49
183,76,47
184,100,19
185,36,9
186,82,7
187,51,11
188,34,25
189,89,31
190,32,9
191,85,10
192,82,44
193,15,9
194,52,20
195,71,37
196,31,43
197,33,40
198,75,33
199,16,10
200,28,12
201,89,8
202,48,10
203,33,23
204,84,15
205,68,40
206,93,34
207,37,34
208,47,9
209,53,38
210,58,39
211,16,17
212,38,30
213,73,7
214,87,24
215,48,13
216,73,14
217,29,32
218,39,15
219,49,34
220,39,23
221,92,14
222,56,24
223,57,33
224,20,44
225,26,20
226,52,7
227,72,12
228,86,32
229,15,28
230,95,42
231,89,37
232,11,49
233,41,32
234,91,21
235,49,50
236,95,38
237,25,18
238,51,40
239,33,49
240,84,11
241,59,41
242,30,31
243,81,44
244,84,23
245,50,10
246,66,48
247,35,22
248,82,29
249,27,20
250,10,44
251,94,14
252,95,49
253,100,16
254,16,16
255,73,12
256,48,48
257,55,30
258,29,40
259,65,24
260,95,25
261,70,31
262,29,8
263,79,22
264,20,44
265,73,10
266,12,48
267,55,42
268,75,19
269,28,36
270,36,20
271,11,31
272,84,11
273,19,27
274,70,19
275,74,15
276,46,8
277,55,34
278,48,45
279,53,17
280,44,29
281,83,45
282,48,37
283,78,40
284,99,10
285,51,14
286,77,27
287,78,7
288,28,35
289,83,25
290,73,31
291,75,18
292,87,28
293,81,12
294,84,48
295,29,43
296,71,28
297,18,9
298,26,29
299,18,30
300,41,40
301,12,11
302,41,23
303,13,26
304,24,16
305,98,7
306,79,26
307,75,12
308,66,15
309,74,36
310,62,32
311,82,49
312,38,8
313,94,22
314,20,44
315,60,27
316,75,44
317,59,22
318,51,46
319,82,41
320,83,35
321,81,50
322,50,44
323,92,23
324,59,47
325,10,33
326,92,13
327,16,49
328,49,11
329,76,40
330,94,30
331,97,20
332,52,26
333,86,46
334,51,49
335,25,43
336,19,50
337,15,41
338,39,20
339,29,46
340,48,43
341,17,30
342,35,13
343,44,30
344,67,49
345,23,19
346,38,34
347,29,38
348,52,5
349,49,39
350,66,40
351,95,10
352,13,46
353,47,47
354,57,10
355,96,48
356,62,18
357,13,6
358,84,39
359,44,44
360,60,10
361,44,40
362,67,38
363,58,50
364,74,34
365,99,9
366,95,33
367,76,33
368,86,39
369,84,31
370,81,7
371,18,49
372,79,47
373,81,12
374,90,26
375,33,45
376,93,20
377,70,44
378,64,16
379,89,39
380,100,12
381,75,32
382,20,8
383,54,33
384,73,41
385,66,47
386,28,43
387,61,39
388,53,30
389,16,24
390,21,23
391,69,49
392,20,40
393,26,11
394,88,46
395,41,21
396,86,34
397,13,10
398,71,20
399,69,9
400,31,27
401,30,9
402,67,22
403,82,50
404,22,21
405,38,27
406,59,17
407,28,9
408,17,27
409,78,18
410,97,47
411,12,12
412,41,33
413,28,48
414,66,9
415,19,39
416,25,6
417,33,16
418,79,42
419,50,49
420,79,39
421,78,50
422,23,20
423,85,47
424,22,11
425,85,40
426,17,23
427,37,15
428,73,38
429,67,6
430,88,18
431,41,13
432,75,16
433,54,11
434,32,20
435,66,16
436,14,8
437,19,40
438,87,39
439,22,41
440,49,21
441,36,19
442,95,26
443,65,29
444,86,45
445,76,22
446,73,25
447,36,47
448,46,48
449,35,24
450,42,20
451,84,17
452,16,23
453,63,34
454,90,21
455,41,22
456,68,41
457,81,14
458,10,14
459,82,11
460,18,34
461,98,45
462,16,37
463,27,15
464,91,24
465,14,30
466,39,11
467,100,16
468,80,31
469,75,18
470,21,18
471,22,30
472,77,14
473,44,36
474,50,44
475,49,27
476,44,32
477,39,15
478,92,21
479,90,30
480,74,26
481,24,6
482,73,27
483,38,28
484,10,41
485,75,48
486,23,28
487,19,42
488,99,38
489,68,16
490,69,50
491,82,50
492,49,42
493,77,6
494,22,27
495,84,37
496,39,15
497,56,32
498,81,35
499,69,13
500,67,7
501,92,8
502,62,34
503,12,17
504,76,22
505,61,39
506,84,17
507,77,19
508,87,12
509,45,43
510,85,39
511,67,44
512,35,8
513,59,40
514,62,5
515,47,13
516,92,21
517,77,34
518,80,35
519,30,26
520,73,31
521,61,6
522,94,20
523,49,48
524,48,25
525,33,10
526,21,33
527,97,25
528,73,23
529,53,39
530,95,38
531,50,18
532,24,35
533,21,46
534,19,14
535,52,11
536,49,10
537,17,17
538,52,11
539,90,16
540,17,27
541,37,17
542,96,20
543,42,49
544,31,8
545,86,49
546,15,25
547,13,8
548,76,38
549,17,25
550,36,7
551,27,20
552,90,30
553,62,22
554,84,50
555,80,25
556,14,28
557,56,24
558,58,30
559,64,40
560,99,27
561,98,39
562,63,14
563,42,50
564,52,46
565,38,41
566,14,23
567,58,19
568,58,43
569,68,43
570,19,12
571,58,27
572,18,22
573,10,42
574,64,14
575,60,8
576,20,43
577,53,38
578,12,30
579,29,40
580,94,44
581,71,30
582,69,11
583,35,36
584,73,42
585,62,7
586,73,40
587,95,20
588,89,8
589,46,40
590,31,33
591,82,21
592,95,19
593,37,50
594,80,32
595,72,27
596,26,16
597,59,21
598,94,25
599,57,50
600,34,31
601,44,32
602,14,35
603,76,24
604,18,31
605,40,6
606,20,47
607,29,23
608,62,28
609,53,7
610,39,21
611,70,22
612,52,17
613,38,50
614,59,31
615,70,46
616,26,21
617,93,15
618,12,25
619,28,48
620,31,43
621,30,50
622,41,15
623,34,28
624,45,37
625,22,41
626,58,48
627,57,32
628,40,13
629,10,42
630,71,40
631,36,18
632,97,10
633,94,5
634,47,30
635,67,42
636,45,22
637,92,39
638,57,12
639,56,20
640,71,49
641,62,10
642,23,46
643,40,38
644,37,23
645,13,28
646,45,45
647,52,27
648,89,18
649,84,43
650,61,17
651,56,31
652,89,20
653,89,15
654,69,47
655,58,30
656,49,22
657,91,23
658,43,22
659,80,48
660,42,10
661,88,43
662,64,13
663,96,39
664,99,39
665,31,39
666,57,40
667,16,35
668,77,10
669,67,38
670,83,32
671,83,50
672,43,16
673,66,50
674,41,5
675,69,12
676,75,32
677,20,6
678,47,13
679,56,29
680,76,45
681,94,48
682,16,16
683,25,15
684,60,13
685,95,12
686,48,50
687,21,38
688,75,21
689,82,39
690,94,23
691,62,17
692,12,25
693,61,23
694,50,8
695,36,21
696,39,45
697,68,46
698,36,39
699,26,14
700,83,12
701,79,19
702,44,28
703,20,19
704,93,22
705,73,28
706,74,25
707,35,27
708,93,45
709,17,45
710,89,33
711,18,49
712,63,9
713,88,22
714,96,45
715,61,49
716,43,37
717,33,5
718,34,36
719,79,36
720,34,37
721,57,21
722,98,7
723,52,32
724,55,21
725,92,26
726,64,8
727,93,17
728,63,41
729,41,44
730,90,23
731,37,32
732,50,27
733,16,15
734,38,15
735,71,42
736,82,17
737,91,29
738,15,18
739,68,42
740,80,15
741,61,20
742,91,18
743,19,32
744,36,44
745,46,19
746,92,49
747,45,21
748,43,24
749,31,6
750,29,7
751,76,10
752,91,16
753,77,21
754,99,31
755,37,24
756,83,44
757,43,37
758,57,36
759,67,48
760,47,45
761,51,48
762,44,26
763,56,40
764,73,34
765,13,40
766,22,41
767,75,22
768,67,25
769,21,41
770,45,33
771,64,42
772,25,31
773,34,19
774,59,49
775,19,32
776,38,21
777,79,19
778,71,35
779,51,31
780,71,21
781,25,16
782,44,18
783,82,8
784,85,23
785,91,9
786,46,5
787,24,8
788,97,16
789,42,12
790,61,41
791,57,18
792,76,23
793,67,15
794,62,35
795,72,17
796,68,16
797,81,5
798,40,9
799,46,37
800,29,33
801,55,38
802,49,8
803,18,12
804,25,18
805,67,42
806,41,45
807,40,37
808,17,40
809,44,33
810,78,18
811,63,11
812,57,17
813,57,18
814,60,34
815,75,47
816,58,7
817,46,36
818,11,6
819,39,33
820,17,7
821,68,7
822,22,13
823,35,9
824,98,26
825,65,5
826,66,9
827,26,46
828,13,7
829,58,14
830,77,13
831,28,38
832,75,32
833,78,25
834,28,32
835,23,6
836,91,15
837,54,27
838,70,7
839,61,29
840,44,14
841,59,43
842,88,35
843,50,33
844,62,40
845,40,41
846,36,18
847,59,32
848,92,46
849,84,9
850,35,33
851,18,50
852,77,5
853,65,31
854,51,38
855,49,22
856,69,36
857,16,30
858,93,18
859,56,19
860,13,18
861,28,38
862,83,38
863,31,33
864,52,35
865,96,30
866,31,17
867,63,17
868,56,39
869,31,28
870,23,42
871,36,39
872,39,22
873,16,23
874,40,41
875,82,18
876,83,31
877,88,30
878,78,23
879,61,50
880,13,26
