Pallet,Weight,Profit
1,31,30
2,41,18
3,13,9
4,11,13
5,59,9
6,53,32
7,85,42
8,58,30
9,33,14
10,13,39
11,85,22
12,94,32
13,45,31
14,66,13
15,27,10
16,93,5
17,89,25
18,54,18
19,91,7
20,11,7
21,31,34
22,91,49
23,70,23
24,77,10
25,86,7
26,32,26
27,73,48
28,43,15
29,15,29
30,29,47
31,72,22
32,79,14
33,57,10
34,59,8
35,91,18
36,81,24
37,32,30
38,28,46
39,78,6
40,19,32
41,34,45
42,77,22
43,15,34
44,97,5
45,51,50
46,48,16
47,26,8
48,44,10
49,86,22
50,29,19
51,30,43
52,68,42
53,12,12
54,99,15
55,83,20
56,89,45
57,49,25
58,43,49
59,62,37
60,77,12
61,15,29
62,98,39
63,75,34
64,32,5
65,74,47
66,37,46
67,47,32
68,94,10
69,92,19
70,47,36
71,20,12
72,31,31
73,42,39
74,84,5
75,40,39
76,53,17
77,49,27
78,84,23
79,84,12
80,52,13
81,31,11
82,78,29
83,77,49
84,99,30
85,39,11
86,58,25
87,27,23
88,65,26
89,13,40
90,80,39
91,96,29
92,53,42
93,69,15
94,87,48
95,74,48
96,44,48
97,40,14
98,87,16
99,42,35
100,15,5
101,85,47
102,84,20
103,37,32
104,18,18
105,61,7
106,16,25
107,91,6
108,27,43
109,31,20
110,53,50
111,25,30
112,71,12
113,67,30
114,75,41
115,23,11
116,15,8
117,85,12
118,16,26
119,41,24
120,36,50
121,13,44
122,31,18
123,50,21
124,61,36
125,11,26
126,16,35
127,42,9
128,44,12
129,61,25
130,35,11
131,85,24
132,69,22
133,35,6
134,26,49
135,61,19
136,78,21
137,48,34
138,96,39
139,71,6
140,95,18
141,45,38
142,63,9
143,23,31
144,95,50
145,80,34
146,32,22
147,34,17
148,34,46
149,98,12
150,24,48
151,48,38
152,84,47
153,30,43
154,48,44
155,24,45
156,89,9
157,23,18
158,65,22
159,61,38
160,55,32
161,31,21
162,16,47
163,84,15
164,40,10
165,83,47
166,56,42
167,52,10
168,53,14
169,54,37
170,58,36
171,34,8
172,32,25
173,61,41
174,47,25
175,10,40
176,28,49
177,90,30
178,87,46
